"region","category","sub_category","product_id","product_name","sales","discount","profit","original_price","zero_profit_sales","max_discount"
"West","Office Supplies","Storage","OFF-ST-10000060","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",454.86,0.00,54.58,454.8600000000000000,400.28,0.11999296486831112870
"West","Office Supplies","Binders","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings",91.39,0.20,29.70,114.2375000000000000,61.69,0.45998468103731261626
"East","Technology","Accessories","TEC-AC-10000199","Kingston Digital DataTraveler 8GB USB 2.0",19.04,0.20,-1.43,23.8000000000000000,20.47,0.13991596638655462185
"West","Office Supplies","Paper","OFF-PA-10002870","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,0.00,16.85,37.4400000000000000,20.59,0.45005341880341880342
"West","Office Supplies","Labels","OFF-LA-10004545","Avery 50",37.59,0.00,17.67,37.5900000000000000,19.92,0.47007182761372705507
"West","Office Supplies","Binders","OFF-BI-10000962","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.03,0.20,9.44,32.5375000000000000,16.59,0.49012677679600461007
"East","Office Supplies","Appliances","OFF-AP-10004249","Staple holder",35.91,0.00,9.70,35.9100000000000000,26.21,0.27011974380395433027
"South","Furniture","Furnishings","FUR-FU-10001602","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.03,0.20,-2.28,113.7875000000000000,93.31,0.17996264967593101175
"South","Office Supplies","Art","OFF-AR-10003179","Dixon Ticonderoga Core-Lock Colored Pencils",54.66,0.00,18.04,54.6600000000000000,36.62,0.33004024881083058910
"South","Office Supplies","Storage","OFF-ST-10003722","Project Tote Personal File",67.34,0.20,7.58,84.1750000000000000,59.76,0.29005049005049005049
"South","Technology","Machines","TEC-MA-10001127","HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.99,0.50,-944.99,5249.9800000000000000,3569.98,0.32000121905226305624
"West","Office Supplies","Appliances","OFF-AP-10001947","Acco 6 Outlet Guardian Premium Plus Surge Suppressor",73.28,0.00,21.25,73.2800000000000000,52.03,0.28998362445414847162
"Central","Office Supplies","Binders","OFF-BI-10001107","GBC White Gloss Covers, Plain Front",14.48,0.80,-23.89,72.4000000000000000,38.37,0.47002762430939226519
"South","Office Supplies","Paper","OFF-PA-10000349","Easy-staple paper",11.95,0.20,4.03,14.9375000000000000,7.92,0.46979079497907949791
"South","Office Supplies","Paper","OFF-PA-10003349","Xerox 1957",15.55,0.20,5.64,19.4375000000000000,9.91,0.49016077170418006431
"South","Office Supplies","Fasteners","OFF-FA-10002280","Advantus Plastic Paper Clips",45.00,0.00,21.60,45.0000000000000000,23.40,0.48000000000000000000
"South","Technology","Machines","TEC-MA-10000029","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,0.00,90.29,209.9700000000000000,119.68,0.43001381149688050674
"West","Office Supplies","Binders","OFF-BI-10002854","Performers Binder/Pad Holder, Black",112.12,0.20,42.05,140.1500000000000000,70.07,0.50003567606136282554
"West","Office Supplies","Storage","OFF-ST-10003716","Tennsco Double-Tier Lockers",1575.14,0.00,204.77,1575.1400000000000000,1370.37,0.13000114275556458474
"South","Office Supplies","Fasteners","OFF-FA-10000624","OIC Binder Clips",25.06,0.00,12.53,25.0600000000000000,12.53,0.50000000000000000000
"Central","Office Supplies","Binders","OFF-BI-10004654","Avery Binding System Hidden Tab Executive Style Index Sets",6.92,0.80,-10.39,34.6000000000000000,17.31,0.49971098265895953757
"East","Office Supplies","Storage","OFF-ST-10001228","Personal File Boxes with Fold-Down Carry Handle",37.39,0.20,2.34,46.7375000000000000,35.05,0.25006686279753944905
"East","Furniture","Furnishings","FUR-FU-10003798","Ultra Door Kickplate, 8""H x 34""W",79.12,0.20,13.85,98.9000000000000000,65.27,0.34004044489383215369
"Central","Office Supplies","Labels","OFF-LA-10003148","Avery 51",18.90,0.00,8.69,18.9000000000000000,10.21,0.45978835978835978836
"Central","Office Supplies","Binders","OFF-BI-10001249","Avery Heavy-Duty EZD View Binder with Locking Rings",57.42,0.00,26.41,57.4200000000000000,31.01,0.45994427028909787530
"West","Office Supplies","Art","OFF-AR-10003759","Crayola Anti Dust Chalk, 12/Pack",12.74,0.00,5.73,12.7400000000000000,7.01,0.44976452119309262166
"West","Office Supplies","Art","OFF-AR-10001227","Newell 338",8.82,0.00,2.38,8.8200000000000000,6.44,0.26984126984126984127
"West","Furniture","Chairs","FUR-CH-10000863","Novimex Swivel Fabric Task Chair",120.78,0.20,-13.59,150.9750000000000000,134.37,0.10998509687034277198
"East","Furniture","Furnishings","FUR-FU-10004017","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,0.00,64.52,322.5900000000000000,258.07,0.20000619982020521405
"Central","Office Supplies","Binders","OFF-BI-10000962","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.76,0.80,-15.13,48.8000000000000000,24.89,0.48995901639344262295
"Central","Office Supplies","Storage","OFF-ST-10004507","Advantus Rolling Storage Box",13.72,0.20,1.20,17.1500000000000000,12.52,0.26997084548104956268
"Central","Technology","Accessories","TEC-AC-10002942","WD My Passport Ultra 1TB Portable External Hard Drive",55.20,0.20,-2.07,69.0000000000000000,57.27,0.17000000000000000000
"Central","Office Supplies","Storage","OFF-ST-10002344","Carina 42""Hx23 3/4""W Media Storage Unit",259.14,0.20,-58.31,323.9250000000000000,317.45,0.01998919502971366829
"East","Office Supplies","Labels","OFF-LA-10002475","Avery 519",29.24,0.20,9.87,36.5500000000000000,19.37,0.47004103967168262654
"East","Office Supplies","Paper","OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.55,0.20,5.44,19.4375000000000000,10.11,0.47987138263665594855
"East","Office Supplies","Envelopes","OFF-EN-10001509","Poly String Tie Envelopes",4.90,0.20,1.65,6.1250000000000000,3.25,0.46938775510204081633
"South","Office Supplies","Binders","OFF-BI-10004781","GBC Wire Binding Strips",38.09,0.70,-27.93,126.9666666666666667,66.02,0.48002100288789708599
"South","Office Supplies","Binders","OFF-BI-10000145","Zipper Ring Binder Pockets",2.81,0.70,-1.97,9.3666666666666667,4.78,0.48967971530249110502
"East","Technology","Accessories","TEC-AC-10003280","Belkin F8E887 USB Wired Ergonomic Keyboard",47.98,0.20,0.60,59.9750000000000000,47.38,0.21000416840350145894
"East","Office Supplies","Binders","OFF-BI-10001107","GBC White Gloss Covers, Plain Front",26.06,0.70,-19.98,86.8666666666666667,46.04,0.46999232540291634710
"Central","Office Supplies","Paper","OFF-PA-10000533","Southworth Parchment Paper & Envelopes",15.70,0.20,5.10,19.6250000000000000,10.60,0.45987261146496815287
"South","Office Supplies","Art","OFF-AR-10003056","Newell 341",12.84,0.00,3.72,12.8400000000000000,9.12,0.28971962616822429907
"East","Technology","Phones","TEC-PH-10002834","Google Nexus 5",539.97,0.00,134.99,539.9700000000000000,404.98,0.24999537011315443451
"East","Office Supplies","Storage","OFF-ST-10002214","X-Rack File for Hanging Folders",22.58,0.00,5.87,22.5800000000000000,16.71,0.25996457041629760850
"East","Office Supplies","Labels","OFF-LA-10004484","Avery 476",16.52,0.00,7.60,16.5200000000000000,8.92,0.46004842615012106538
"East","Office Supplies","Binders","OFF-BI-10003091","GBC DocuBind TL200 Manual Binding Machine",671.94,0.00,315.81,671.9400000000000000,356.13,0.46999732118939190999
"West","Technology","Accessories","TEC-AC-10003027","Imation 8GB Mini TravelDrive USB 2.0 Flash Drive",169.06,0.20,-14.79,211.3250000000000000,183.85,0.13001301313143262747
"West","Office Supplies","Storage","OFF-ST-10003638","Mobile Personal File Cube",168.62,0.20,14.75,210.7750000000000000,153.87,0.26997983631834895030
"East","Office Supplies","Paper","OFF-PA-10003848","Xerox 1997",19.44,0.00,9.33,19.4400000000000000,10.11,0.47993827160493827160
"West","Office Supplies","Storage","OFF-ST-10002352","Iris Project Case",31.92,0.00,8.30,31.9200000000000000,23.62,0.26002506265664160401
"West","Furniture","Chairs","FUR-CH-10000229","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs",433.57,0.20,-65.04,541.9625000000000000,498.61,0.07999169684249371497
"West","Office Supplies","Paper","OFF-PA-10000788","Xerox 210",31.10,0.20,10.89,38.8750000000000000,20.21,0.48012861736334405145
"West","Office Supplies","Paper","OFF-PA-10002968","Xerox 1973",54.82,0.20,17.82,68.5250000000000000,37.00,0.46005107624954396206
"West","Office Supplies","Storage","OFF-ST-10002486","Eldon Shelf Savers Cubes and Bins",48.86,0.00,0.98,48.8600000000000000,47.88,0.02005730659025787966
"South","Office Supplies","Binders","OFF-BI-10002215","Wilson Jones Hanging View Binder, White, 1""",14.20,0.00,6.53,14.2000000000000000,7.67,0.45985915492957746479
"South","Office Supplies","Paper","OFF-PA-10000788","Xerox 210",12.96,0.00,6.22,12.9600000000000000,6.74,0.47993827160493827160
"South","Office Supplies","Binders","OFF-BI-10003364","Binding Machine Supplies",58.34,0.00,28.00,58.3400000000000000,30.34,0.47994514912581419266
"West","Office Supplies","Art","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.30,0.00,15.76,56.3000000000000000,40.54,0.27992895204262877442
"South","Technology","Phones","TEC-PH-10003273","AT&T TR1909W",629.95,0.00,163.79,629.9500000000000000,466.16,0.26000476228272085086
"South","Office Supplies","Paper","OFF-PA-10000100","Xerox 1945",122.97,0.00,60.26,122.9700000000000000,62.71,0.49003822070423680572
"West","Office Supplies","Paper","OFF-PA-10001776","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,0.00,21.78,46.3500000000000000,24.57,0.46990291262135922330
"West","Office Supplies","Binders","OFF-BI-10004182","Economy Binders",14.98,0.20,5.43,18.7250000000000000,9.55,0.48998664886515353805
"Central","Office Supplies","Binders","OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders",4.24,0.80,-6.36,21.2000000000000000,10.60,0.50000000000000000000
"East","Technology","Accessories","TEC-AC-10001539","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology",319.96,0.00,115.19,319.9600000000000000,204.77,0.36001375171896487061
"East","Office Supplies","Paper","OFF-PA-10002377","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,0.00,7.67,17.0400000000000000,9.37,0.45011737089201877934
"East","Office Supplies","Storage","OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.",344.91,0.00,10.35,344.9100000000000000,334.56,0.03000782812907715056
"East","Furniture","Bookcases","FUR-BO-10002853","O'Sullivan 5-Shelf Heavy-Duty Bookcases",81.94,0.00,20.49,81.9400000000000000,61.45,0.25006102025872589700
"East","Technology","Accessories","TEC-AC-10004510","Logitech Desktop MK120 Mouse and keyboard Combo",98.16,0.00,9.82,98.1600000000000000,88.34,0.10004074979625101874
"Central","Office Supplies","Binders","OFF-BI-10003712","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.87,0.80,-10.65,34.3500000000000000,17.52,0.48995633187772925764
"Central","Office Supplies","Binders","OFF-BI-10002571","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2.00,0.80,-3.29,10.0000000000000000,5.29,0.47100000000000000000
"Central","Office Supplies","Storage","OFF-ST-10004835","Plastic Stacking Crates & Casters",8.93,0.20,0.67,11.1625000000000000,8.26,0.26002239641657334826
"Central","Office Supplies","Paper","OFF-PA-10004022","Hammermill Color Copier Paper (28Lb. and 96 Bright)",9.99,0.00,4.50,9.9900000000000000,5.49,0.45045045045045045045
"East","Technology","Copiers","TEC-CO-10004722","Canon imageCLASS 2200 Advanced Copier",10499.97,0.00,5039.99,10499.9700000000000000,5459.98,0.48000041904881632995
"Central","Office Supplies","Paper","OFF-PA-10004248","Xerox 1990",21.12,0.20,6.60,26.4000000000000000,14.52,0.45000000000000000000
"West","Furniture","Tables","FUR-TA-10000577","Bretford CR4500 Series Slim Rectangular Table",696.42,0.00,160.18,696.4200000000000000,536.24,0.23000488211136957583
"West","Technology","Phones","TEC-PH-10001254","Jabra BIZ 2300 Duo QD Duo Corded Headset",304.78,0.20,22.86,380.9750000000000000,281.92,0.26000393726622481790
"West","Office Supplies","Art","OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black",51.98,0.00,15.07,51.9800000000000000,36.91,0.28991919969218930358
"West","Furniture","Furnishings","FUR-FU-10002597","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.70,0.00,10.37,24.7000000000000000,14.33,0.41983805668016194332
"East","Office Supplies","Labels","OFF-LA-10004093","Avery 486",21.93,0.00,10.31,21.9300000000000000,11.62,0.47013223894208846329
"East","Office Supplies","Appliances","OFF-AP-10000179","Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",394.82,0.20,93.77,493.5250000000000000,301.05,0.39000050655995137024
"East","Office Supplies","Binders","OFF-BI-10001072","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.19,0.70,-14.55,60.6333333333333333,32.74,0.46003298515667949393
"East","Office Supplies","Labels","OFF-LA-10004093","Avery 486",7.31,0.00,3.44,7.3100000000000000,3.87,0.47058823529411764706
"East","Technology","Copiers","TEC-CO-10002095","Hewlett Packard 610 Color Digital Copier / Printer",799.98,0.20,250.00,999.9750000000000000,549.98,0.45000625015625390635
"East","Office Supplies","Paper","OFF-PA-10002713","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,0.00,18.99,41.2800000000000000,22.29,0.46002906976744186047
"East","Office Supplies","Paper","OFF-PA-10002254","Xerox 1883",184.66,0.00,84.94,184.6600000000000000,99.72,0.45998050471136142099
"East","Office Supplies","Art","OFF-AR-10001683","Lumber Crayons",49.25,0.00,18.72,49.2500000000000000,30.53,0.38010152284263959391
"East","Office Supplies","Paper","OFF-PA-10002195","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,0.00,4.78,10.1600000000000000,5.38,0.47047244094488188976
"East","Furniture","Furnishings","FUR-FU-10002364","Eldon Expressions Wood Desk Accessories, Oak",14.76,0.00,4.28,14.7600000000000000,10.48,0.28997289972899728997
"East","Office Supplies","Binders","OFF-BI-10004001","GBC Recycled VeloBinder Covers",34.08,0.00,15.68,34.0800000000000000,18.40,0.46009389671361502347
"East","Furniture","Furnishings","FUR-FU-10000023","Eldon Wave Desk Accessories",17.67,0.00,7.77,17.6700000000000000,9.90,0.43972835314091680815
"East","Furniture","Chairs","FUR-CH-10002320","Hon Pagoda Stacking Chairs",1604.90,0.00,481.47,1604.9000000000000000,1123.43,0.30000000000000000000
"East","Furniture","Tables","FUR-TA-10003238","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.69,0.30,-60.61,550.9857142857142857,446.30,0.18999714796857579920
"Central","Office Supplies","Paper","OFF-PA-10004965","Xerox 1921",15.98,0.20,5.00,19.9750000000000000,10.98,0.45031289111389236546
"South","Office Supplies","Paper","OFF-PA-10003016","Adams ""While You Were Out"" Message Pads",9.42,0.00,4.24,9.4200000000000000,5.18,0.45010615711252653928
"South","Office Supplies","Art","OFF-AR-10003651","Newell 350",6.56,0.00,1.90,6.5600000000000000,4.66,0.28963414634146341463
"South","Office Supplies","Paper","OFF-PA-10001363","Xerox 1933",24.56,0.00,11.54,24.5600000000000000,13.02,0.46986970684039087948
"Central","Office Supplies","Binders","OFF-BI-10003876","Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.40,0.00,64.20,128.4000000000000000,64.20,0.50000000000000000000
"East","Office Supplies","Envelopes","OFF-EN-10004007","Park Ridge Embossed Executive Business Envelopes",62.28,0.00,29.27,62.2800000000000000,33.01,0.46997430956968529223
"West","Office Supplies","Labels","OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",9.24,0.00,4.44,9.2400000000000000,4.80,0.48051948051948051948
"West","Furniture","Bookcases","FUR-BO-10003894","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.66,0.15,85.18,567.8352941176470588,397.48,0.30000828740728463097
"West","Technology","Machines","TEC-MA-10000418","Cubify CubeX 3D Printer Double Head Print",4799.98,0.20,360.00,5999.9750000000000000,4439.98,0.26000025000104167101
"West","Office Supplies","Paper","OFF-PA-10004243","Xerox 1939",37.94,0.00,18.21,37.9400000000000000,19.73,0.47996837111228255140
"West","Office Supplies","Binders","OFF-BI-10001759","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.29,0.20,6.63,22.8625000000000000,11.66,0.48999453253143794423
"West","Technology","Machines","TEC-MA-10001570","Cisco Desktop Collaboration Experience DX650 IP Video Phone",385.80,0.20,130.21,482.2500000000000000,255.59,0.47000518403317781234
"West","Office Supplies","Storage","OFF-ST-10004804","Belkin 19"" Vented Equipment Shelf, Black",102.96,0.00,1.03,102.9600000000000000,101.93,0.01000388500388500389
"West","Furniture","Bookcases","FUR-BO-10001519","O'Sullivan 3-Shelf Heavy-Duty Bookcases",174.42,0.00,41.86,174.4200000000000000,132.56,0.23999541337002637312
"Central","Office Supplies","Binders","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.96,0.80,-3.24,9.8000000000000000,5.20,0.46938775510204081633
